,user_id,gender,occupation,zipcode,age_desc,occ_desc
448,449,MALE,7,85037,25-34,EXECUTIVE/MANAGERIAL
449,450,MALE,1,24523,45-49,ACADEMIC/EDUCATOR
450,451,MALE,13,54720,56+,RETIRED
451,452,MALE,17,55117,50-55,TECHNICIAN/ENGINEER
452,453,MALE,4,55102,18-24,COLLEGE/GRAD STUDENT
453,454,MALE,20,55092,25-34,WRITER
454,455,FEMALE,2,55113,35-44,ARTIST
455,456,MALE,0,55105,35-44,OTHER OR NOT SPECIFIED
456,457,MALE,4,54703,18-24,COLLEGE/GRAD STUDENT
457,458,MALE,16,55405-2546,50-55,SELF-EMPLOYED
458,459,FEMALE,4,55105,18-24,COLLEGE/GRAD STUDENT
459,460,MALE,18,55313,45-49,TRADESMAN/CRAFTSMAN
460,461,MALE,7,55075,50-55,EXECUTIVE/MANAGERIAL
461,462,MALE,16,55416,18-24,SELF-EMPLOYED
462,463,MALE,7,55105,25-34,EXECUTIVE/MANAGERIAL
463,464,FEMALE,4,55455,18-24,COLLEGE/GRAD STUDENT
464,465,MALE,19,94523,18-24,UNEMPLOYED
465,466,MALE,5,55405,25-34,CUSTOMER SERVICE
466,467,FEMALE,3,55075,35-44,CLERICAL/ADMIN
467,468,FEMALE,10,55082,UNDER 18,K-12 STUDENT
468,469,MALE,6,55122,35-44,DOCTOR/HEALTH CARE
469,470,FEMALE,10,55068,UNDER 18,K-12 STUDENT
470,471,MALE,7,08904,35-44,EXECUTIVE/MANAGERIAL
471,472,MALE,0,55418,35-44,OTHER OR NOT SPECIFIED
472,473,FEMALE,4,55112,18-24,COLLEGE/GRAD STUDENT
473,474,MALE,17,92126,25-34,TECHNICIAN/ENGINEER
474,475,FEMALE,2,55421,25-34,ARTIST
475,476,MALE,0,55127,35-44,OTHER OR NOT SPECIFIED
476,477,MALE,14,55410,35-44,SALES/MARKETING
477,478,MALE,16,55113,50-55,SELF-EMPLOYED
478,479,MALE,12,55042,25-34,PROGRAMMER
479,480,FEMALE,4,55422,18-24,COLLEGE/GRAD STUDENT
480,481,MALE,7,55115,45-49,EXECUTIVE/MANAGERIAL
481,482,MALE,14,55305,25-34,SALES/MARKETING
482,483,MALE,12,55105,18-24,PROGRAMMER
483,484,FEMALE,10,55104,UNDER 18,K-12 STUDENT
484,485,MALE,7,55042,56+,EXECUTIVE/MANAGERIAL
485,486,MALE,0,91367,56+,OTHER OR NOT SPECIFIED
486,487,FEMALE,17,55082,35-44,TECHNICIAN/ENGINEER
487,488,MALE,12,55107,25-34,PROGRAMMER
488,489,MALE,4,55455,18-24,COLLEGE/GRAD STUDENT
489,490,MALE,10,55345,UNDER 18,K-12 STUDENT
490,491,MALE,4,56043,18-24,COLLEGE/GRAD STUDENT
491,492,MALE,12,55112,25-34,PROGRAMMER
492,493,MALE,7,55016,50-55,EXECUTIVE/MANAGERIAL
493,494,FEMALE,0,17870,35-44,OTHER OR NOT SPECIFIED
494,495,MALE,10,55421,18-24,K-12 STUDENT
495,496,MALE,4,55455,18-24,COLLEGE/GRAD STUDENT
496,497,FEMALE,17,55412,25-34,TECHNICIAN/ENGINEER
497,498,MALE,17,55113,35-44,TECHNICIAN/ENGINEER
498,499,FEMALE,1,55108,25-34,ACADEMIC/EDUCATOR
499,500,FEMALE,2,55105,18-24,ARTIST
500,501,MALE,2,55372,25-34,ARTIST
501,502,MALE,6,55126,35-44,DOCTOR/HEALTH CARE
502,503,MALE,11,73120,35-44,LAWYER
503,504,MALE,2,17003,25-34,ARTIST
504,505,MALE,17,37815,35-44,TECHNICIAN/ENGINEER
505,506,MALE,16,55103-1006,25-34,SELF-EMPLOYED
506,507,FEMALE,0,55405,25-34,OTHER OR NOT SPECIFIED
507,508,MALE,12,55418,25-34,PROGRAMMER
508,509,MALE,2,55125,25-34,ARTIST
509,510,MALE,12,55109,18-24,PROGRAMMER
510,511,FEMALE,4,15232,45-49,COLLEGE/GRAD STUDENT
511,512,MALE,0,55379,35-44,OTHER OR NOT SPECIFIED
512,513,MALE,0,55119,25-34,OTHER OR NOT SPECIFIED
513,514,MALE,2,55113,25-34,ARTIST
514,515,MALE,1,55406,25-34,ACADEMIC/EDUCATOR
515,516,FEMALE,14,55033,56+,SALES/MARKETING
516,517,FEMALE,14,55408,25-34,SALES/MARKETING
517,518,FEMALE,12,75240,35-44,PROGRAMMER
518,519,FEMALE,14,55038,35-44,SALES/MARKETING
519,520,FEMALE,20,55104,35-44,WRITER
520,521,MALE,7,55105,56+,EXECUTIVE/MANAGERIAL
521,522,MALE,12,55124,25-34,PROGRAMMER
522,523,MALE,7,55105,50-55,EXECUTIVE/MANAGERIAL
523,524,MALE,0,91320,18-24,OTHER OR NOT SPECIFIED
524,525,MALE,6,19027,35-44,DOCTOR/HEALTH CARE
525,526,MALE,17,94806,45-49,TECHNICIAN/ENGINEER
526,527,FEMALE,2,11201,25-34,ARTIST
527,528,FEMALE,17,83843,18-24,TECHNICIAN/ENGINEER
528,529,MALE,12,92009,35-44,PROGRAMMER
529,530,MALE,2,10019,25-34,ARTIST
530,531,FEMALE,14,22206,18-24,SALES/MARKETING
531,532,MALE,7,94301,25-34,EXECUTIVE/MANAGERIAL
532,533,MALE,12,27514,25-34,PROGRAMMER
533,534,MALE,15,55902,25-34,SCIENTIST
534,535,MALE,6,95370,35-44,DOCTOR/HEALTH CARE
535,536,MALE,20,01267,25-34,WRITER
536,537,MALE,14,07704,45-49,SALES/MARKETING
537,538,MALE,16,95407,56+,SELF-EMPLOYED
538,539,MALE,2,55103,25-34,ARTIST
539,540,MALE,1,15213,18-24,ACADEMIC/EDUCATOR
540,541,FEMALE,4,5849574,18-24,COLLEGE/GRAD STUDENT
541,542,MALE,4,78705,18-24,COLLEGE/GRAD STUDENT
542,543,MALE,5,55057,25-34,CUSTOMER SERVICE
543,544,MALE,12,94538,35-44,PROGRAMMER
544,545,MALE,17,01890,35-44,TECHNICIAN/ENGINEER
545,546,FEMALE,0,37211,25-34,OTHER OR NOT SPECIFIED
546,547,MALE,12,76109,35-44,PROGRAMMER
547,548,FEMALE,16,96860,35-44,SELF-EMPLOYED
548,549,MALE,6,53217,25-34,DOCTOR/HEALTH CARE
549,550,MALE,8,21559,45-49,FARMER
550,551,MALE,20,55116,35-44,WRITER
551,552,MALE,18,23456,50-55,TRADESMAN/CRAFTSMAN
552,553,MALE,2,94131,25-34,ARTIST
553,554,MALE,12,94086,25-34,PROGRAMMER
554,555,MALE,4,53213,18-24,COLLEGE/GRAD STUDENT
555,556,FEMALE,9,37221,25-34,HOMEMAKER
556,557,MALE,1,30030,56+,ACADEMIC/EDUCATOR
557,558,MALE,20,55108,35-44,WRITER
558,559,FEMALE,7,60422,25-34,EXECUTIVE/MANAGERIAL
559,560,MALE,15,81335,45-49,SCIENTIST
560,561,FEMALE,14,64060,18-24,SALES/MARKETING
561,562,MALE,20,48083,35-44,WRITER
562,563,MALE,4,53703,25-34,COLLEGE/GRAD STUDENT
563,564,MALE,1,49419,45-49,ACADEMIC/EDUCATOR
564,565,MALE,16,45242,25-34,SELF-EMPLOYED
565,566,MALE,17,92122,25-34,TECHNICIAN/ENGINEER
566,567,MALE,20,52570-9634,35-44,WRITER
567,568,FEMALE,17,19716,50-55,TECHNICIAN/ENGINEER
568,569,FEMALE,4,97339,18-24,COLLEGE/GRAD STUDENT
569,570,MALE,4,33314,25-34,COLLEGE/GRAD STUDENT
570,571,MALE,5,95401,50-55,CUSTOMER SERVICE
571,572,MALE,4,61801,18-24,COLLEGE/GRAD STUDENT
572,573,FEMALE,2,98119,35-44,ARTIST
573,574,MALE,19,90214,25-34,UNEMPLOYED
574,575,MALE,12,92130,25-34,PROGRAMMER
575,576,FEMALE,15,20910,45-49,SCIENTIST
576,577,MALE,0,02115,35-44,OTHER OR NOT SPECIFIED
577,578,MALE,17,90064,18-24,TECHNICIAN/ENGINEER
578,579,MALE,5,32839,25-34,CUSTOMER SERVICE
579,580,MALE,10,08534,UNDER 18,K-12 STUDENT
580,581,MALE,14,73543,50-55,SALES/MARKETING
581,582,MALE,4,67042,18-24,COLLEGE/GRAD STUDENT
582,583,FEMALE,0,48067,25-34,OTHER OR NOT SPECIFIED
583,584,FEMALE,0,94403,25-34,OTHER OR NOT SPECIFIED
584,585,MALE,1,53703,18-24,ACADEMIC/EDUCATOR
585,586,MALE,14,53092,35-44,SALES/MARKETING
586,587,MALE,20,92649,25-34,WRITER
587,588,FEMALE,11,23220,25-34,LAWYER
588,589,MALE,2,90210,18-24,ARTIST
589,590,FEMALE,6,98032,35-44,DOCTOR/HEALTH CARE
590,591,MALE,0,76201,25-34,OTHER OR NOT SPECIFIED
591,592,MALE,0,92103,18-24,OTHER OR NOT SPECIFIED
592,593,FEMALE,1,91711,50-55,ACADEMIC/EDUCATOR
593,594,FEMALE,13,60076,56+,RETIRED
594,595,MALE,7,10019,25-34,EXECUTIVE/MANAGERIAL
595,596,FEMALE,1,01950,25-34,ACADEMIC/EDUCATOR
596,597,MALE,12,80206,35-44,PROGRAMMER
597,598,MALE,7,95476,35-44,EXECUTIVE/MANAGERIAL
598,599,MALE,6,53711,50-55,DOCTOR/HEALTH CARE
599,600,MALE,17,66209,35-44,TECHNICIAN/ENGINEER
600,601,FEMALE,20,06320,18-24,WRITER
601,602,FEMALE,6,14612,56+,DOCTOR/HEALTH CARE
602,603,FEMALE,6,32256,25-34,DOCTOR/HEALTH CARE
603,604,MALE,17,32256,45-49,TECHNICIAN/ENGINEER
604,605,FEMALE,4,44425,18-24,COLLEGE/GRAD STUDENT
605,606,FEMALE,10,49507,UNDER 18,K-12 STUDENT
606,607,MALE,0,43614,25-34,OTHER OR NOT SPECIFIED
607,608,MALE,4,18011,18-24,COLLEGE/GRAD STUDENT
608,609,MALE,7,10012,25-34,EXECUTIVE/MANAGERIAL
609,610,MALE,4,77025,25-34,COLLEGE/GRAD STUDENT
610,611,MALE,0,20715,35-44,OTHER OR NOT SPECIFIED
611,612,MALE,7,95020,50-55,EXECUTIVE/MANAGERIAL
612,613,MALE,20,10562,35-44,WRITER
613,614,MALE,1,90024,35-44,ACADEMIC/EDUCATOR
614,615,MALE,17,32951,50-55,TECHNICIAN/ENGINEER
615,616,MALE,7,94115,25-34,EXECUTIVE/MANAGERIAL
616,617,FEMALE,7,92117,25-34,EXECUTIVE/MANAGERIAL
617,618,MALE,0,74105,25-34,OTHER OR NOT SPECIFIED
618,619,FEMALE,1,94706,18-24,ACADEMIC/EDUCATOR
619,620,MALE,0,13210,18-24,OTHER OR NOT SPECIFIED
620,621,MALE,4,93560,18-24,COLLEGE/GRAD STUDENT
621,622,MALE,0,92612,25-34,OTHER OR NOT SPECIFIED
622,623,MALE,17,60555,25-34,TECHNICIAN/ENGINEER
623,624,MALE,1,75207,25-34,ACADEMIC/EDUCATOR
624,625,FEMALE,12,44106,35-44,PROGRAMMER
625,626,MALE,4,77005,18-24,COLLEGE/GRAD STUDENT
626,627,MALE,2,97210,50-55,ARTIST
627,628,FEMALE,0,20715,35-44,OTHER OR NOT SPECIFIED
628,629,FEMALE,10,48154,UNDER 18,K-12 STUDENT
629,630,FEMALE,14,80525,35-44,SALES/MARKETING
630,631,MALE,17,28601,35-44,TECHNICIAN/ENGINEER
631,632,MALE,17,07649,45-49,TECHNICIAN/ENGINEER
632,633,MALE,17,94131,25-34,TECHNICIAN/ENGINEER
633,634,FEMALE,10,49512,UNDER 18,K-12 STUDENT
634,635,MALE,17,33785,56+,TECHNICIAN/ENGINEER
635,636,MALE,20,92055,18-24,WRITER
636,637,MALE,12,97132,35-44,PROGRAMMER
637,638,MALE,6,77584,25-34,DOCTOR/HEALTH CARE
638,639,MALE,17,85202,45-49,TECHNICIAN/ENGINEER
639,640,MALE,4,47406,18-24,COLLEGE/GRAD STUDENT
640,641,FEMALE,0,55116,35-44,OTHER OR NOT SPECIFIED
641,642,FEMALE,1,78155,35-44,ACADEMIC/EDUCATOR
642,643,MALE,2,23188,25-34,ARTIST
643,644,MALE,20,93704,25-34,WRITER
644,645,MALE,20,11215,35-44,WRITER
645,646,MALE,7,08505,35-44,EXECUTIVE/MANAGERIAL
646,647,MALE,12,85224,35-44,PROGRAMMER
647,648,FEMALE,12,94131,25-34,PROGRAMMER
648,649,MALE,4,80526,25-34,COLLEGE/GRAD STUDENT
649,650,MALE,17,49445,25-34,TECHNICIAN/ENGINEER
650,651,MALE,7,20895,35-44,EXECUTIVE/MANAGERIAL
651,652,MALE,20,12222,18-24,WRITER
652,653,MALE,13,92660,56+,RETIRED
653,654,MALE,7,75023,50-55,EXECUTIVE/MANAGERIAL
654,655,FEMALE,2,92629,25-34,ARTIST
655,656,FEMALE,16,92106,45-49,SELF-EMPLOYED
656,657,FEMALE,13,34691,50-55,RETIRED
657,658,FEMALE,0,10021,25-34,OTHER OR NOT SPECIFIED
658,659,FEMALE,0,28134,25-34,OTHER OR NOT SPECIFIED
659,660,MALE,16,70507,45-49,SELF-EMPLOYED
660,661,MALE,1,13114,45-49,ACADEMIC/EDUCATOR
661,662,MALE,4,99163,18-24,COLLEGE/GRAD STUDENT
662,663,FEMALE,7,12345,25-34,EXECUTIVE/MANAGERIAL
663,664,MALE,18,74601,35-44,TRADESMAN/CRAFTSMAN
664,665,MALE,2,13317,18-24,ARTIST
665,666,FEMALE,0,08540,18-24,OTHER OR NOT SPECIFIED
666,667,MALE,18,98438,25-34,TRADESMAN/CRAFTSMAN
667,668,FEMALE,3,22042,25-34,CLERICAL/ADMIN
668,669,MALE,17,30307,25-34,TECHNICIAN/ENGINEER
669,670,MALE,12,30303,25-34,PROGRAMMER
670,671,MALE,4,61761,18-24,COLLEGE/GRAD STUDENT
671,672,MALE,7,46845,35-44,EXECUTIVE/MANAGERIAL
672,673,MALE,20,10023,25-34,WRITER
673,674,MALE,17,22042,25-34,TECHNICIAN/ENGINEER
674,675,MALE,20,02048,25-34,WRITER
675,676,MALE,16,55129,18-24,SELF-EMPLOYED
676,677,MALE,2,94122,50-55,ARTIST
677,678,MALE,0,34952,25-34,OTHER OR NOT SPECIFIED
678,679,MALE,16,29681,35-44,SELF-EMPLOYED
679,680,MALE,12,37013,25-34,PROGRAMMER
680,681,MALE,7,30501,35-44,EXECUTIVE/MANAGERIAL
681,682,MALE,4,27510,25-34,COLLEGE/GRAD STUDENT
682,683,MALE,4,27514,25-34,COLLEGE/GRAD STUDENT
683,684,MALE,4,27510,25-34,COLLEGE/GRAD STUDENT
684,685,MALE,4,27514,25-34,COLLEGE/GRAD STUDENT
685,686,MALE,4,27514,18-24,COLLEGE/GRAD STUDENT
686,687,FEMALE,7,14136,25-34,EXECUTIVE/MANAGERIAL
687,688,MALE,13,13407,56+,RETIRED
688,689,FEMALE,0,48103,50-55,OTHER OR NOT SPECIFIED
689,690,MALE,12,90717,25-34,PROGRAMMER
690,691,MALE,11,96813,35-44,LAWYER
691,692,FEMALE,0,85207,25-34,OTHER OR NOT SPECIFIED
692,693,MALE,12,98103,35-44,PROGRAMMER
693,694,MALE,4,76401,18-24,COLLEGE/GRAD STUDENT
694,695,FEMALE,1,04240,18-24,ACADEMIC/EDUCATOR
695,696,MALE,12,94114,25-34,PROGRAMMER
696,697,FEMALE,6,97330,50-55,DOCTOR/HEALTH CARE
697,698,MALE,4,76401,18-24,COLLEGE/GRAD STUDENT
698,699,MALE,0,73505,18-24,OTHER OR NOT SPECIFIED
699,700,MALE,17,14650,50-55,TECHNICIAN/ENGINEER
700,701,FEMALE,4,01002,18-24,COLLEGE/GRAD STUDENT
701,702,MALE,7,90808,35-44,EXECUTIVE/MANAGERIAL
702,703,FEMALE,1,44074,56+,ACADEMIC/EDUCATOR
703,704,FEMALE,8,85712,35-44,FARMER
704,705,MALE,4,48065,25-34,COLLEGE/GRAD STUDENT
705,706,MALE,20,78664,35-44,WRITER
706,707,MALE,7,17740,35-44,EXECUTIVE/MANAGERIAL
707,708,MALE,0,37042,25-34,OTHER OR NOT SPECIFIED
708,709,MALE,0,92647,18-24,OTHER OR NOT SPECIFIED
709,710,MALE,20,85207,25-34,WRITER
710,711,MALE,18,80521,25-34,TRADESMAN/CRAFTSMAN
711,712,MALE,0,95136,25-34,OTHER OR NOT SPECIFIED
712,713,MALE,7,79912,35-44,EXECUTIVE/MANAGERIAL
713,714,MALE,4,76013,18-24,COLLEGE/GRAD STUDENT
714,715,MALE,0,53715,18-24,OTHER OR NOT SPECIFIED
715,716,MALE,4,98188,18-24,COLLEGE/GRAD STUDENT
716,717,MALE,11,90211,25-34,LAWYER
717,718,MALE,2,90211,18-24,ARTIST
718,719,MALE,0,75070,UNDER 18,OTHER OR NOT SPECIFIED
719,720,MALE,0,55129,18-24,OTHER OR NOT SPECIFIED
720,721,FEMALE,9,97520,35-44,HOMEMAKER
721,722,MALE,12,55106,25-34,PROGRAMMER
722,723,MALE,12,98027,25-34,PROGRAMMER
723,724,MALE,13,90266,50-55,RETIRED
724,725,MALE,11,08904,56+,LAWYER
725,726,FEMALE,9,77449,25-34,HOMEMAKER
726,727,MALE,11,94061,35-44,LAWYER
727,728,MALE,6,11598,25-34,DOCTOR/HEALTH CARE
728,729,MALE,12,85284,35-44,PROGRAMMER
729,730,MALE,0,10580,25-34,OTHER OR NOT SPECIFIED
730,731,MALE,3,55410,45-49,CLERICAL/ADMIN
731,732,MALE,7,07030,25-34,EXECUTIVE/MANAGERIAL
732,733,MALE,16,30034,35-44,SELF-EMPLOYED
733,734,MALE,7,90078,25-34,EXECUTIVE/MANAGERIAL
734,735,MALE,14,04240,25-34,SALES/MARKETING
735,736,MALE,12,07070,18-24,PROGRAMMER
736,737,MALE,19,53711,UNDER 18,UNEMPLOYED
737,738,MALE,17,99205,18-24,TECHNICIAN/ENGINEER
738,739,MALE,12,55803,35-44,PROGRAMMER
739,740,MALE,14,24551,25-34,SALES/MARKETING
740,741,MALE,5,44095,25-34,CUSTOMER SERVICE
741,742,MALE,0,54758,18-24,OTHER OR NOT SPECIFIED
742,743,FEMALE,2,60660,UNDER 18,ARTIST
743,744,MALE,17,77007,25-34,TECHNICIAN/ENGINEER
744,745,MALE,10,90004,UNDER 18,K-12 STUDENT
745,746,FEMALE,19,95019,18-24,UNEMPLOYED
746,747,MALE,4,98606,18-24,COLLEGE/GRAD STUDENT
747,748,MALE,0,60098,25-34,OTHER OR NOT SPECIFIED
748,749,MALE,18,56303,35-44,TRADESMAN/CRAFTSMAN
749,750,FEMALE,9,13066,35-44,HOMEMAKER
750,751,FEMALE,17,97201,25-34,TECHNICIAN/ENGINEER
751,752,FEMALE,3,97401,25-34,CLERICAL/ADMIN
752,753,MALE,10,42754,UNDER 18,K-12 STUDENT
753,754,MALE,7,38024,35-44,EXECUTIVE/MANAGERIAL
754,755,FEMALE,0,94002,35-44,OTHER OR NOT SPECIFIED
755,756,MALE,0,90064,35-44,OTHER OR NOT SPECIFIED
756,757,MALE,12,97401,25-34,PROGRAMMER
757,758,MALE,7,19518,35-44,EXECUTIVE/MANAGERIAL
758,759,FEMALE,3,89156,56+,CLERICAL/ADMIN
759,760,MALE,15,94114,56+,SCIENTIST
760,761,MALE,7,99945,18-24,EXECUTIVE/MANAGERIAL
761,762,MALE,10,63041,UNDER 18,K-12 STUDENT
762,763,MALE,10,02882,18-24,K-12 STUDENT
763,764,MALE,20,85296,18-24,WRITER
764,765,MALE,17,74467,25-34,TECHNICIAN/ENGINEER
765,766,FEMALE,7,95128,25-34,EXECUTIVE/MANAGERIAL
766,767,MALE,12,45241,25-34,PROGRAMMER
767,768,MALE,12,17067,25-34,PROGRAMMER
768,769,MALE,17,02421,45-49,TECHNICIAN/ENGINEER
769,770,MALE,4,98499,18-24,COLLEGE/GRAD STUDENT
770,771,FEMALE,1,75087,50-55,ACADEMIC/EDUCATOR
771,772,MALE,12,89118,18-24,PROGRAMMER
772,773,MALE,6,48108,25-34,DOCTOR/HEALTH CARE
773,774,MALE,4,22903,18-24,COLLEGE/GRAD STUDENT
774,775,MALE,17,56258,UNDER 18,TECHNICIAN/ENGINEER
775,776,FEMALE,3,92627,25-34,CLERICAL/ADMIN
776,777,MALE,19,87543,18-24,UNEMPLOYED
777,778,MALE,17,32694,18-24,TECHNICIAN/ENGINEER
778,779,MALE,0,60156,25-34,OTHER OR NOT SPECIFIED
779,780,MALE,17,91776,25-34,TECHNICIAN/ENGINEER
780,781,MALE,4,95076,18-24,COLLEGE/GRAD STUDENT
781,782,MALE,1,28223,56+,ACADEMIC/EDUCATOR
782,783,MALE,4,53703,25-34,COLLEGE/GRAD STUDENT
783,784,MALE,0,11040,18-24,OTHER OR NOT SPECIFIED
784,785,MALE,19,29307,18-24,UNEMPLOYED
785,786,MALE,0,55987,25-34,OTHER OR NOT SPECIFIED
786,787,MALE,4,77802,18-24,COLLEGE/GRAD STUDENT
787,788,MALE,0,37601,25-34,OTHER OR NOT SPECIFIED
788,789,MALE,1,67212,18-24,ACADEMIC/EDUCATOR
789,790,MALE,17,45694,25-34,TECHNICIAN/ENGINEER
790,791,MALE,7,27511,35-44,EXECUTIVE/MANAGERIAL
791,792,MALE,17,01002,25-34,TECHNICIAN/ENGINEER
792,793,FEMALE,14,37043,35-44,SALES/MARKETING
793,794,MALE,20,10543,50-55,WRITER
794,795,FEMALE,14,19147,35-44,SALES/MARKETING
795,796,MALE,6,98237,50-55,DOCTOR/HEALTH CARE
796,797,FEMALE,7,20175,50-55,EXECUTIVE/MANAGERIAL
797,798,FEMALE,20,48464,25-34,WRITER
798,799,FEMALE,5,98498,25-34,CUSTOMER SERVICE
799,800,FEMALE,12,72032,35-44,PROGRAMMER
800,801,FEMALE,20,95776,25-34,WRITER
801,802,MALE,16,22801,25-34,SELF-EMPLOYED
802,803,MALE,4,67217,18-24,COLLEGE/GRAD STUDENT
803,804,MALE,20,90032,25-34,WRITER
804,805,MALE,12,37211,35-44,PROGRAMMER
805,806,MALE,0,34990,35-44,OTHER OR NOT SPECIFIED
806,807,MALE,4,89015,18-24,COLLEGE/GRAD STUDENT
807,808,MALE,7,85226,25-34,EXECUTIVE/MANAGERIAL
808,809,MALE,17,70508,25-34,TECHNICIAN/ENGINEER
809,810,MALE,12,98006,25-34,PROGRAMMER
810,811,MALE,0,94043,50-55,OTHER OR NOT SPECIFIED
811,812,MALE,6,37930,25-34,DOCTOR/HEALTH CARE
812,813,MALE,4,70002,18-24,COLLEGE/GRAD STUDENT
813,814,FEMALE,4,92612,18-24,COLLEGE/GRAD STUDENT
814,815,MALE,4,37130,25-34,COLLEGE/GRAD STUDENT
815,816,MALE,0,92108,45-49,OTHER OR NOT SPECIFIED
816,817,MALE,4,41076,18-24,COLLEGE/GRAD STUDENT
817,818,MALE,4,60107,18-24,COLLEGE/GRAD STUDENT
818,819,MALE,7,60611,35-44,EXECUTIVE/MANAGERIAL
819,820,MALE,7,78759,35-44,EXECUTIVE/MANAGERIAL
820,821,MALE,2,14456,18-24,ARTIST
821,822,FEMALE,1,07666,25-34,ACADEMIC/EDUCATOR
822,823,MALE,0,92078,25-34,OTHER OR NOT SPECIFIED
823,824,MALE,12,94530,35-44,PROGRAMMER
824,825,MALE,1,39532,56+,ACADEMIC/EDUCATOR
825,826,FEMALE,1,80210,35-44,ACADEMIC/EDUCATOR
826,827,MALE,2,55409,45-49,ARTIST
827,828,MALE,4,70817,18-24,COLLEGE/GRAD STUDENT
828,829,MALE,19,53711,UNDER 18,UNEMPLOYED
829,830,MALE,7,60657,35-44,EXECUTIVE/MANAGERIAL
830,831,FEMALE,0,20874,45-49,OTHER OR NOT SPECIFIED
831,832,MALE,2,19464,18-24,ARTIST
832,833,MALE,7,46825,35-44,EXECUTIVE/MANAGERIAL
833,834,FEMALE,12,78640,35-44,PROGRAMMER
834,835,MALE,0,94952,56+,OTHER OR NOT SPECIFIED
835,836,MALE,11,10023,25-34,LAWYER
836,837,MALE,7,08540,56+,EXECUTIVE/MANAGERIAL
837,838,MALE,17,92661,50-55,TECHNICIAN/ENGINEER
838,839,MALE,0,98103,25-34,OTHER OR NOT SPECIFIED
839,840,FEMALE,3,02828,25-34,CLERICAL/ADMIN
840,841,FEMALE,14,92119,50-55,SALES/MARKETING
841,842,FEMALE,0,55102,18-24,OTHER OR NOT SPECIFIED
842,843,MALE,7,49321,25-34,EXECUTIVE/MANAGERIAL
843,844,MALE,0,92121,25-34,OTHER OR NOT SPECIFIED
844,845,FEMALE,0,20009,18-24,OTHER OR NOT SPECIFIED
845,846,MALE,5,80209,25-34,CUSTOMER SERVICE
846,847,FEMALE,7,80228,25-34,EXECUTIVE/MANAGERIAL
847,848,MALE,15,94121,25-34,SCIENTIST
848,849,MALE,3,75006,25-34,CLERICAL/ADMIN
849,850,MALE,0,60640,35-44,OTHER OR NOT SPECIFIED
850,851,MALE,4,75287,18-24,COLLEGE/GRAD STUDENT
851,852,MALE,5,92105,25-34,CUSTOMER SERVICE
852,853,MALE,17,55447,25-34,TECHNICIAN/ENGINEER
853,854,FEMALE,16,44092,25-34,SELF-EMPLOYED
854,855,FEMALE,2,72701,18-24,ARTIST
855,856,FEMALE,6,02453,45-49,DOCTOR/HEALTH CARE
856,857,MALE,17,11701,35-44,TECHNICIAN/ENGINEER
857,858,MALE,14,10013,35-44,SALES/MARKETING
858,859,MALE,12,10128,25-34,PROGRAMMER
859,860,MALE,0,78237,18-24,OTHER OR NOT SPECIFIED
860,861,MALE,7,37027,25-34,EXECUTIVE/MANAGERIAL
861,862,MALE,7,10019,35-44,EXECUTIVE/MANAGERIAL
862,863,MALE,7,62522,25-34,EXECUTIVE/MANAGERIAL
863,864,FEMALE,0,97205,25-34,OTHER OR NOT SPECIFIED
864,865,MALE,1,91711,35-44,ACADEMIC/EDUCATOR
865,866,MALE,10,08820,UNDER 18,K-12 STUDENT
866,867,MALE,12,95814,45-49,PROGRAMMER
867,868,MALE,17,01702-7224,50-55,TECHNICIAN/ENGINEER
868,869,MALE,20,92026,18-24,WRITER
869,870,FEMALE,1,02144,25-34,ACADEMIC/EDUCATOR
870,871,MALE,10,76013,UNDER 18,K-12 STUDENT
871,872,MALE,1,20815,50-55,ACADEMIC/EDUCATOR
872,873,MALE,6,19027,56+,DOCTOR/HEALTH CARE
873,874,MALE,15,26105,45-49,SCIENTIST
874,875,MALE,10,94707,UNDER 18,K-12 STUDENT
875,876,MALE,4,43202,25-34,COLLEGE/GRAD STUDENT
876,877,MALE,0,90631,25-34,OTHER OR NOT SPECIFIED
877,878,MALE,2,01720,18-24,ARTIST
878,879,MALE,16,92018,45-49,SELF-EMPLOYED
879,880,MALE,17,94114,35-44,TECHNICIAN/ENGINEER
880,881,MALE,14,76401,18-24,SALES/MARKETING
881,882,MALE,2,01720,18-24,ARTIST
882,883,FEMALE,14,92673,35-44,SALES/MARKETING
883,884,MALE,10,49454,UNDER 18,K-12 STUDENT
884,885,MALE,0,48105,35-44,OTHER OR NOT SPECIFIED
885,886,FEMALE,0,14830,56+,OTHER OR NOT SPECIFIED
886,887,FEMALE,16,55345,56+,SELF-EMPLOYED
887,888,FEMALE,10,08820,UNDER 18,K-12 STUDENT
888,889,MALE,20,10024,45-49,WRITER
889,890,MALE,4,92153,18-24,COLLEGE/GRAD STUDENT
890,891,MALE,1,80202,25-34,ACADEMIC/EDUCATOR
891,892,MALE,0,76031,35-44,OTHER OR NOT SPECIFIED
892,893,FEMALE,6,85016,50-55,DOCTOR/HEALTH CARE
893,894,MALE,4,31602,18-24,COLLEGE/GRAD STUDENT
894,895,MALE,1,34683,50-55,ACADEMIC/EDUCATOR
895,896,MALE,15,94015,18-24,SCIENTIST
896,897,MALE,6,92130,25-34,DOCTOR/HEALTH CARE
897,898,MALE,7,77005,25-34,EXECUTIVE/MANAGERIAL
898,899,FEMALE,1,30605,25-34,ACADEMIC/EDUCATOR
