,movie_id,title,genres
301,304,ROOMMATES (1995),DRAMA
302,305,READY TO WEAR (PRET-A-PORTER) (1994),COMEDY
303,306,THREE COLORS: RED (1994),DRAMA
304,307,THREE COLORS: BLUE (1993),DRAMA
305,308,THREE COLORS: WHITE (1994),DRAMA
306,309,"RED FIRECRACKER, GREEN FIRECRACKER (1994)",DRAMA
307,310,RENT-A-KID (1995),COMEDY
308,311,RELATIVE FEAR (1994),HORROR
308,311,RELATIVE FEAR (1994),THRILLER
309,312,STUART SAVES HIS FAMILY (1995),COMEDY
310,313,"SWAN PRINCESS, THE (1994)",ANIMATION
310,313,"SWAN PRINCESS, THE (1994)",CHILDREN'S
311,314,"SECRET OF ROAN INISH, THE (1994)",DRAMA
312,315,"SPECIALIST, THE (1994)",ACTION
313,316,STARGATE (1994),ACTION
313,316,STARGATE (1994),ADVENTURE
313,316,STARGATE (1994),SCI-FI
314,317,"SANTA CLAUSE, THE (1994)",CHILDREN'S
314,317,"SANTA CLAUSE, THE (1994)",COMEDY
314,317,"SANTA CLAUSE, THE (1994)",FANTASY
315,318,"SHAWSHANK REDEMPTION, THE (1994)",DRAMA
316,319,SHALLOW GRAVE (1994),THRILLER
317,320,SUTURE (1993),FILM-NOIR
317,320,SUTURE (1993),THRILLER
318,321,STRAWBERRY AND CHOCOLATE (FRESA Y CHOCOLATE) (1993),DRAMA
319,322,SWIMMING WITH SHARKS (1995),COMEDY
319,322,SWIMMING WITH SHARKS (1995),DRAMA
320,324,"SUM OF US, THE (1994)",COMEDY
321,325,NATIONAL LAMPOON'S SENIOR TRIP (1995),COMEDY
322,326,TO LIVE (HUOZHE) (1994),DRAMA
323,327,TANK GIRL (1995),ACTION
323,327,TANK GIRL (1995),COMEDY
323,327,TANK GIRL (1995),MUSICAL
323,327,TANK GIRL (1995),SCI-FI
324,328,TALES FROM THE CRYPT PRESENTS: DEMON KNIGHT (1995),HORROR
325,329,STAR TREK: GENERATIONS (1994),ACTION
325,329,STAR TREK: GENERATIONS (1994),ADVENTURE
325,329,STAR TREK: GENERATIONS (1994),SCI-FI
326,330,TALES FROM THE HOOD (1995),COMEDY
326,330,TALES FROM THE HOOD (1995),HORROR
327,331,TOM & VIV (1994),DRAMA
328,332,VILLAGE OF THE DAMNED (1995),HORROR
328,332,VILLAGE OF THE DAMNED (1995),SCI-FI
329,333,TOMMY BOY (1995),COMEDY
330,334,VANYA ON 42ND STREET (1994),DRAMA
331,335,"UNDERNEATH, THE (1995)",MYSTERY
331,335,"UNDERNEATH, THE (1995)",THRILLER
332,336,"WALKING DEAD, THE (1995)",DRAMA
332,336,"WALKING DEAD, THE (1995)",WAR
333,337,WHAT'S EATING GILBERT GRAPE (1993),DRAMA
334,338,VIRTUOSITY (1995),SCI-FI
334,338,VIRTUOSITY (1995),THRILLER
335,339,WHILE YOU WERE SLEEPING (1995),COMEDY
335,339,WHILE YOU WERE SLEEPING (1995),ROMANCE
336,340,"WAR, THE (1994)",ADVENTURE
336,340,"WAR, THE (1994)",DRAMA
337,341,DOUBLE HAPPINESS (1994),DRAMA
338,342,MURIEL'S WEDDING (1994),COMEDY
338,342,MURIEL'S WEDDING (1994),ROMANCE
339,343,"BABY-SITTERS CLUB, THE (1995)",CHILDREN'S
340,344,ACE VENTURA: PET DETECTIVE (1994),COMEDY
341,345,"ADVENTURES OF PRISCILLA, QUEEN OF THE DESERT, THE (1994)",COMEDY
341,345,"ADVENTURES OF PRISCILLA, QUEEN OF THE DESERT, THE (1994)",DRAMA
342,346,BACKBEAT (1993),DRAMA
342,346,BACKBEAT (1993),MUSICAL
343,347,BITTER MOON (1992),DRAMA
344,348,BULLETS OVER BROADWAY (1994),COMEDY
345,349,CLEAR AND PRESENT DANGER (1994),ACTION
345,349,CLEAR AND PRESENT DANGER (1994),ADVENTURE
345,349,CLEAR AND PRESENT DANGER (1994),THRILLER
346,350,"CLIENT, THE (1994)",DRAMA
346,350,"CLIENT, THE (1994)",MYSTERY
346,350,"CLIENT, THE (1994)",THRILLER
347,351,"CORRINA, CORRINA (1994)",COMEDY
347,351,"CORRINA, CORRINA (1994)",DRAMA
347,351,"CORRINA, CORRINA (1994)",ROMANCE
348,352,CROOKLYN (1994),COMEDY
349,353,"CROW, THE (1994)",ACTION
349,353,"CROW, THE (1994)",ROMANCE
349,353,"CROW, THE (1994)",THRILLER
350,354,COBB (1994),DRAMA
351,355,"FLINTSTONES, THE (1994)",CHILDREN'S
351,355,"FLINTSTONES, THE (1994)",COMEDY
352,356,FORREST GUMP (1994),COMEDY
352,356,FORREST GUMP (1994),ROMANCE
352,356,FORREST GUMP (1994),WAR
353,357,FOUR WEDDINGS AND A FUNERAL (1994),COMEDY
353,357,FOUR WEDDINGS AND A FUNERAL (1994),ROMANCE
354,358,HIGHER LEARNING (1995),DRAMA
355,359,I LIKE IT LIKE THAT (1994),COMEDY
355,359,I LIKE IT LIKE THAT (1994),DRAMA
355,359,I LIKE IT LIKE THAT (1994),ROMANCE
356,360,I LOVE TROUBLE (1994),ACTION
356,360,I LOVE TROUBLE (1994),COMEDY
357,361,IT COULD HAPPEN TO YOU (1994),DRAMA
357,361,IT COULD HAPPEN TO YOU (1994),ROMANCE
358,362,"JUNGLE BOOK, THE (1994)",ADVENTURE
358,362,"JUNGLE BOOK, THE (1994)",CHILDREN'S
358,362,"JUNGLE BOOK, THE (1994)",ROMANCE
359,363,"WONDERFUL, HORRIBLE LIFE OF LENI RIEFENSTAHL, THE (DIE MACHT DER BILDER) (1993)",DOCUMENTARY
360,364,"LION KING, THE (1994)",ANIMATION
360,364,"LION KING, THE (1994)",CHILDREN'S
360,364,"LION KING, THE (1994)",MUSICAL
361,365,LITTLE BUDDHA (1993),DRAMA
362,366,WES CRAVEN'S NEW NIGHTMARE (1994),HORROR
363,367,"MASK, THE (1994)",COMEDY
363,367,"MASK, THE (1994)",CRIME
363,367,"MASK, THE (1994)",FANTASY
364,368,MAVERICK (1994),ACTION
364,368,MAVERICK (1994),COMEDY
364,368,MAVERICK (1994),WESTERN
365,369,MRS. PARKER AND THE VICIOUS CIRCLE (1994),DRAMA
366,370,NAKED GUN 33 1/3: THE FINAL INSULT (1994),COMEDY
367,371,"PAPER, THE (1994)",COMEDY
367,371,"PAPER, THE (1994)",DRAMA
368,372,REALITY BITES (1994),COMEDY
368,372,REALITY BITES (1994),DRAMA
369,373,RED ROCK WEST (1992),THRILLER
370,374,RICHIE RICH (1994),CHILDREN'S
370,374,RICHIE RICH (1994),COMEDY
371,375,SAFE PASSAGE (1994),DRAMA
372,376,"RIVER WILD, THE (1994)",ACTION
372,376,"RIVER WILD, THE (1994)",THRILLER
373,377,SPEED (1994),ACTION
373,377,SPEED (1994),ROMANCE
373,377,SPEED (1994),THRILLER
374,378,SPEECHLESS (1994),COMEDY
374,378,SPEECHLESS (1994),ROMANCE
375,379,TIMECOP (1994),ACTION
375,379,TIMECOP (1994),SCI-FI
376,380,TRUE LIES (1994),ACTION
376,380,TRUE LIES (1994),ADVENTURE
376,380,TRUE LIES (1994),COMEDY
376,380,TRUE LIES (1994),ROMANCE
377,381,WHEN A MAN LOVES A WOMAN (1994),DRAMA
378,382,WOLF (1994),DRAMA
378,382,WOLF (1994),HORROR
379,383,WYATT EARP (1994),WESTERN
380,384,BAD COMPANY (1995),ACTION
381,385,"MAN OF NO IMPORTANCE, A (1994)",DRAMA
382,386,S.F.W. (1994),DRAMA
383,387,"LOW DOWN DIRTY SHAME, A (1994)",ACTION
383,387,"LOW DOWN DIRTY SHAME, A (1994)",COMEDY
384,388,BOYS LIFE (1995),DRAMA
385,389,"COLONEL CHABERT, LE (1994)",DRAMA
385,389,"COLONEL CHABERT, LE (1994)",ROMANCE
385,389,"COLONEL CHABERT, LE (1994)",WAR
386,390,FASTER PUSSYCAT! KILL! KILL! (1965),ACTION
386,390,FASTER PUSSYCAT! KILL! KILL! (1965),COMEDY
386,390,FASTER PUSSYCAT! KILL! KILL! (1965),DRAMA
387,391,JASON'S LYRIC (1994),CRIME
387,391,JASON'S LYRIC (1994),DRAMA
388,392,"SECRET ADVENTURES OF TOM THUMB, THE (1993)",ADVENTURE
388,392,"SECRET ADVENTURES OF TOM THUMB, THE (1993)",CHILDREN'S
389,393,STREET FIGHTER (1994),ACTION
390,394,COLDBLOODED (1995),ACTION
391,395,DESERT WINDS (1995),DRAMA
392,396,FALL TIME (1995),DRAMA
393,397,"FEAR, THE (1995)",HORROR
394,398,FRANK AND OLLIE (1995),DOCUMENTARY
395,399,GIRL IN THE CADILLAC (1995),DRAMA
396,400,HOMAGE (1995),DRAMA
397,401,MIRAGE (1995),ACTION
397,401,MIRAGE (1995),THRILLER
398,402,OPEN SEASON (1996),COMEDY
399,403,TWO CRIMES (1995),COMEDY
399,403,TWO CRIMES (1995),CRIME
399,403,TWO CRIMES (1995),DRAMA
400,404,BROTHER MINISTER: THE ASSASSINATION OF MALCOLM X (1994),DOCUMENTARY
401,405,HIGHLANDER III: THE SORCERER (1994),ACTION
401,405,HIGHLANDER III: THE SORCERER (1994),SCI-FI
402,406,FEDERAL HILL (1994),DRAMA
403,407,IN THE MOUTH OF MADNESS (1995),HORROR
403,407,IN THE MOUTH OF MADNESS (1995),THRILLER
404,408,8 SECONDS (1994),DRAMA
405,409,ABOVE THE RIM (1994),DRAMA
406,410,ADDAMS FAMILY VALUES (1993),COMEDY
407,411,YOU SO CRAZY (1994),COMEDY
408,412,"AGE OF INNOCENCE, THE (1993)",DRAMA
409,413,AIRHEADS (1994),COMEDY
410,414,"AIR UP THERE, THE (1994)",COMEDY
411,415,ANOTHER STAKEOUT (1993),COMEDY
411,415,ANOTHER STAKEOUT (1993),THRILLER
412,416,BAD GIRLS (1994),WESTERN
413,417,BARCELONA (1994),COMEDY
413,417,BARCELONA (1994),ROMANCE
414,418,BEING HUMAN (1993),DRAMA
415,419,"BEVERLY HILLBILLIES, THE (1993)",COMEDY
416,420,BEVERLY HILLS COP III (1994),ACTION
416,420,BEVERLY HILLS COP III (1994),COMEDY
417,421,BLACK BEAUTY (1994),ADVENTURE
417,421,BLACK BEAUTY (1994),CHILDREN'S
418,422,BLINK (1994),THRILLER
419,423,BLOWN AWAY (1994),ACTION
419,423,BLOWN AWAY (1994),THRILLER
420,424,BLUE CHIPS (1994),DRAMA
421,425,BLUE SKY (1994),DRAMA
421,425,BLUE SKY (1994),ROMANCE
422,426,BODY SNATCHERS (1993),HORROR
422,426,BODY SNATCHERS (1993),SCI-FI
422,426,BODY SNATCHERS (1993),THRILLER
423,427,BOXING HELENA (1993),MYSTERY
423,427,BOXING HELENA (1993),ROMANCE
423,427,BOXING HELENA (1993),THRILLER
424,428,"BRONX TALE, A (1993)",DRAMA
425,429,CABIN BOY (1994),COMEDY
426,430,CALENDAR GIRL (1993),DRAMA
427,431,CARLITO'S WAY (1993),CRIME
427,431,CARLITO'S WAY (1993),DRAMA
428,432,CITY SLICKERS II: THE LEGEND OF CURLY'S GOLD (1994),COMEDY
428,432,CITY SLICKERS II: THE LEGEND OF CURLY'S GOLD (1994),WESTERN
429,433,CLEAN SLATE (1994),COMEDY
430,434,CLIFFHANGER (1993),ACTION
430,434,CLIFFHANGER (1993),ADVENTURE
430,434,CLIFFHANGER (1993),CRIME
431,435,CONEHEADS (1993),COMEDY
431,435,CONEHEADS (1993),SCI-FI
432,436,COLOR OF NIGHT (1994),DRAMA
432,436,COLOR OF NIGHT (1994),THRILLER
433,437,COPS AND ROBBERSONS (1994),COMEDY
434,438,"COWBOY WAY, THE (1994)",ACTION
434,438,"COWBOY WAY, THE (1994)",COMEDY
435,439,DANGEROUS GAME (1993),DRAMA
436,440,DAVE (1993),COMEDY
436,440,DAVE (1993),ROMANCE
437,441,DAZED AND CONFUSED (1993),COMEDY
438,442,DEMOLITION MAN (1993),ACTION
438,442,DEMOLITION MAN (1993),SCI-FI
439,443,"ENDLESS SUMMER 2, THE (1994)",DOCUMENTARY
440,444,EVEN COWGIRLS GET THE BLUES (1993),COMEDY
440,444,EVEN COWGIRLS GET THE BLUES (1993),ROMANCE
441,445,FATAL INSTINCT (1993),COMEDY
442,446,FAREWELL MY CONCUBINE (1993),DRAMA
442,446,FAREWELL MY CONCUBINE (1993),ROMANCE
443,447,"FAVOR, THE (1994)",COMEDY
443,447,"FAVOR, THE (1994)",ROMANCE
444,448,FEARLESS (1993),DRAMA
445,449,FEAR OF A BLACK HAT (1993),COMEDY
446,450,WITH HONORS (1994),COMEDY
446,450,WITH HONORS (1994),DRAMA
447,451,FLESH AND BONE (1993),DRAMA
447,451,FLESH AND BONE (1993),MYSTERY
447,451,FLESH AND BONE (1993),ROMANCE
448,452,WIDOWS' PEAK (1994),DRAMA
449,453,FOR LOVE OR MONEY (1993),COMEDY
450,454,"FIRM, THE (1993)",DRAMA
450,454,"FIRM, THE (1993)",THRILLER
451,455,FREE WILLY (1993),ADVENTURE
451,455,FREE WILLY (1993),CHILDREN'S
451,455,FREE WILLY (1993),DRAMA
452,456,FRESH (1994),DRAMA
453,457,"FUGITIVE, THE (1993)",ACTION
453,457,"FUGITIVE, THE (1993)",THRILLER
454,458,GERONIMO: AN AMERICAN LEGEND (1993),DRAMA
454,458,GERONIMO: AN AMERICAN LEGEND (1993),WESTERN
455,459,"GETAWAY, THE (1994)",ACTION
456,460,GETTING EVEN WITH DAD (1994),COMEDY
457,461,GO FISH (1994),DRAMA
457,461,GO FISH (1994),ROMANCE
458,462,"GOOD MAN IN AFRICA, A (1994)",ACTION
458,462,"GOOD MAN IN AFRICA, A (1994)",ADVENTURE
459,463,GUILTY AS SIN (1993),CRIME
459,463,GUILTY AS SIN (1993),DRAMA
459,463,GUILTY AS SIN (1993),THRILLER
460,464,HARD TARGET (1993),ACTION
460,464,HARD TARGET (1993),ADVENTURE
460,464,HARD TARGET (1993),CRIME
460,464,HARD TARGET (1993),THRILLER
461,465,HEAVEN & EARTH (1993),ACTION
461,465,HEAVEN & EARTH (1993),DRAMA
461,465,HEAVEN & EARTH (1993),WAR
462,466,HOT SHOTS! PART DEUX (1993),ACTION
462,466,HOT SHOTS! PART DEUX (1993),COMEDY
462,466,HOT SHOTS! PART DEUX (1993),WAR
463,467,LIVE NUDE GIRLS (1995),COMEDY
464,468,"ENGLISHMAN WHO WENT UP A HILL, BUT CAME DOWN A MOUNTAIN, THE (1995)",COMEDY
464,468,"ENGLISHMAN WHO WENT UP A HILL, BUT CAME DOWN A MOUNTAIN, THE (1995)",ROMANCE
465,469,"HOUSE OF THE SPIRITS, THE (1993)",DRAMA
465,469,"HOUSE OF THE SPIRITS, THE (1993)",ROMANCE
466,470,HOUSE PARTY 3 (1994),COMEDY
467,471,"HUDSUCKER PROXY, THE (1994)",COMEDY
467,471,"HUDSUCKER PROXY, THE (1994)",ROMANCE
468,472,I'LL DO ANYTHING (1994),COMEDY
468,472,I'LL DO ANYTHING (1994),DRAMA
469,473,IN THE ARMY NOW (1994),COMEDY
469,473,IN THE ARMY NOW (1994),WAR
470,474,IN THE LINE OF FIRE (1993),ACTION
470,474,IN THE LINE OF FIRE (1993),THRILLER
471,475,IN THE NAME OF THE FATHER (1993),DRAMA
472,476,"INKWELL, THE (1994)",COMEDY
472,476,"INKWELL, THE (1994)",DRAMA
473,477,WHAT'S LOVE GOT TO DO WITH IT? (1993),DRAMA
474,478,JIMMY HOLLYWOOD (1994),COMEDY
475,479,JUDGMENT NIGHT (1993),ACTION
476,480,JURASSIC PARK (1993),ACTION
476,480,JURASSIC PARK (1993),ADVENTURE
476,480,JURASSIC PARK (1993),SCI-FI
477,481,KALIFORNIA (1993),DRAMA
477,481,KALIFORNIA (1993),THRILLER
478,482,KILLING ZOE (1994),THRILLER
479,483,KING OF THE HILL (1993),DRAMA
480,484,LASSIE (1994),ADVENTURE
480,484,LASSIE (1994),CHILDREN'S
481,485,LAST ACTION HERO (1993),ACTION
481,485,LAST ACTION HERO (1993),COMEDY
482,486,LIFE WITH MIKEY (1993),COMEDY
483,487,LIGHTNING JACK (1994),COMEDY
483,487,LIGHTNING JACK (1994),WESTERN
484,488,M. BUTTERFLY (1993),DRAMA
485,489,MADE IN AMERICA (1993),COMEDY
486,490,MALICE (1993),THRILLER
487,491,"MAN WITHOUT A FACE, THE (1993)",DRAMA
488,492,MANHATTAN MURDER MYSTERY (1993),COMEDY
488,492,MANHATTAN MURDER MYSTERY (1993),MYSTERY
489,493,MENACE II SOCIETY (1993),ACTION
489,493,MENACE II SOCIETY (1993),CRIME
489,493,MENACE II SOCIETY (1993),DRAMA
490,494,EXECUTIVE DECISION (1996),ACTION
490,494,EXECUTIVE DECISION (1996),THRILLER
491,495,IN THE REALM OF THE SENSES (AI NO CORRIDA) (1976),DRAMA
492,496,WHAT HAPPENED WAS... (1994),COMEDY
492,496,WHAT HAPPENED WAS... (1994),DRAMA
492,496,WHAT HAPPENED WAS... (1994),ROMANCE
493,497,MUCH ADO ABOUT NOTHING (1993),COMEDY
493,497,MUCH ADO ABOUT NOTHING (1993),ROMANCE
494,498,MR. JONES (1993),DRAMA
494,498,MR. JONES (1993),ROMANCE
495,499,MR. WONDERFUL (1993),COMEDY
495,499,MR. WONDERFUL (1993),ROMANCE
496,500,MRS. DOUBTFIRE (1993),COMEDY
497,501,NAKED (1993),DRAMA
498,502,"NEXT KARATE KID, THE (1994)",ACTION
498,502,"NEXT KARATE KID, THE (1994)",CHILDREN'S
499,503,"NEW AGE, THE (1994)",DRAMA
500,504,NO ESCAPE (1994),ACTION
500,504,NO ESCAPE (1994),SCI-FI
501,505,NORTH (1994),COMEDY
502,506,ORLANDO (1993),DRAMA
503,507,"PERFECT WORLD, A (1993)",ACTION
503,507,"PERFECT WORLD, A (1993)",DRAMA
504,508,PHILADELPHIA (1993),DRAMA
505,509,"PIANO, THE (1993)",DRAMA
505,509,"PIANO, THE (1993)",ROMANCE
506,510,POETIC JUSTICE (1993),DRAMA
507,511,"PROGRAM, THE (1993)",ACTION
507,511,"PROGRAM, THE (1993)",DRAMA
508,512,ROBERT A. HEINLEIN'S THE PUPPET MASTERS (1994),HORROR
508,512,ROBERT A. HEINLEIN'S THE PUPPET MASTERS (1994),SCI-FI
509,513,RADIOLAND MURDERS (1994),COMEDY
509,513,RADIOLAND MURDERS (1994),MYSTERY
509,513,RADIOLAND MURDERS (1994),ROMANCE
510,514,"REF, THE (1994)",COMEDY
511,515,"REMAINS OF THE DAY, THE (1993)",DRAMA
512,516,RENAISSANCE MAN (1994),COMEDY
512,516,RENAISSANCE MAN (1994),DRAMA
512,516,RENAISSANCE MAN (1994),WAR
513,517,RISING SUN (1993),ACTION
513,517,RISING SUN (1993),DRAMA
513,517,RISING SUN (1993),MYSTERY
514,518,"ROAD TO WELLVILLE, THE (1994)",COMEDY
515,519,ROBOCOP 3 (1993),SCI-FI
515,519,ROBOCOP 3 (1993),THRILLER
516,520,ROBIN HOOD: MEN IN TIGHTS (1993),COMEDY
517,521,ROMEO IS BLEEDING (1993),CRIME
517,521,ROMEO IS BLEEDING (1993),THRILLER
518,522,ROMPER STOMPER (1992),ACTION
518,522,ROMPER STOMPER (1992),DRAMA
519,523,RUBY IN PARADISE (1993),DRAMA
520,524,RUDY (1993),DRAMA
521,525,"SAINT OF FORT WASHINGTON, THE (1993)",DRAMA
522,526,"SAVAGE NIGHTS (NUITS FAUVES, LES) (1992)",DRAMA
523,527,SCHINDLER'S LIST (1993),DRAMA
523,527,SCHINDLER'S LIST (1993),WAR
524,528,"SCOUT, THE (1994)",DRAMA
525,529,SEARCHING FOR BOBBY FISCHER (1993),DRAMA
526,530,SECOND BEST (1994),DRAMA
527,531,"SECRET GARDEN, THE (1993)",CHILDREN'S
527,531,"SECRET GARDEN, THE (1993)",DRAMA
528,532,SERIAL MOM (1994),COMEDY
528,532,SERIAL MOM (1994),CRIME
528,532,SERIAL MOM (1994),HORROR
529,533,"SHADOW, THE (1994)",ACTION
530,534,SHADOWLANDS (1993),DRAMA
530,534,SHADOWLANDS (1993),ROMANCE
531,535,SHORT CUTS (1993),DRAMA
532,536,"SIMPLE TWIST OF FATE, A (1994)",DRAMA
533,537,SIRENS (1994),COMEDY
533,537,SIRENS (1994),DRAMA
534,538,SIX DEGREES OF SEPARATION (1993),DRAMA
535,539,SLEEPLESS IN SEATTLE (1993),COMEDY
535,539,SLEEPLESS IN SEATTLE (1993),ROMANCE
536,540,SLIVER (1993),THRILLER
537,541,BLADE RUNNER (1982),FILM-NOIR
537,541,BLADE RUNNER (1982),SCI-FI
538,542,SON IN LAW (1993),COMEDY
539,543,SO I MARRIED AN AXE MURDERER (1993),COMEDY
539,543,SO I MARRIED AN AXE MURDERER (1993),ROMANCE
539,543,SO I MARRIED AN AXE MURDERER (1993),THRILLER
540,544,STRIKING DISTANCE (1993),ACTION
541,545,HARLEM (1993),DRAMA
542,546,SUPER MARIO BROS. (1993),ACTION
542,546,SUPER MARIO BROS. (1993),ADVENTURE
542,546,SUPER MARIO BROS. (1993),CHILDREN'S
542,546,SUPER MARIO BROS. (1993),SCI-FI
543,547,SURVIVING THE GAME (1994),ACTION
543,547,SURVIVING THE GAME (1994),ADVENTURE
543,547,SURVIVING THE GAME (1994),THRILLER
544,548,TERMINAL VELOCITY (1994),ACTION
545,549,THIRTY-TWO SHORT FILMS ABOUT GLENN GOULD (1993),DOCUMENTARY
546,550,THREESOME (1994),COMEDY
546,550,THREESOME (1994),ROMANCE
547,551,"NIGHTMARE BEFORE CHRISTMAS, THE (1993)",CHILDREN'S
547,551,"NIGHTMARE BEFORE CHRISTMAS, THE (1993)",COMEDY
547,551,"NIGHTMARE BEFORE CHRISTMAS, THE (1993)",MUSICAL
548,552,"THREE MUSKETEERS, THE (1993)",ACTION
548,552,"THREE MUSKETEERS, THE (1993)",ADVENTURE
548,552,"THREE MUSKETEERS, THE (1993)",COMEDY
549,553,TOMBSTONE (1993),WESTERN
550,554,TRIAL BY JURY (1994),THRILLER
551,555,TRUE ROMANCE (1993),ACTION
551,555,TRUE ROMANCE (1993),CRIME
551,555,TRUE ROMANCE (1993),ROMANCE
552,556,"WAR ROOM, THE (1993)",DOCUMENTARY
553,557,MAMMA ROMA (1962),DRAMA
554,558,"PAGEMASTER, THE (1994)",ACTION
554,558,"PAGEMASTER, THE (1994)",ADVENTURE
554,558,"PAGEMASTER, THE (1994)",ANIMATION
554,558,"PAGEMASTER, THE (1994)",CHILDREN'S
554,558,"PAGEMASTER, THE (1994)",FANTASY
555,559,"PARIS, FRANCE (1993)",COMEDY
556,560,"BEANS OF EGYPT, MAINE, THE (1994)",DRAMA
557,561,KILLER (BULLETPROOF HEART) (1994),THRILLER
558,562,WELCOME TO THE DOLLHOUSE (1995),COMEDY
558,562,WELCOME TO THE DOLLHOUSE (1995),DRAMA
559,563,GERMINAL (1993),DRAMA
560,564,CHASERS (1994),COMEDY
561,565,CRONOS (1992),HORROR
562,566,NAKED IN NEW YORK (1994),COMEDY
562,566,NAKED IN NEW YORK (1994),ROMANCE
563,567,KIKA (1993),DRAMA
564,568,BHAJI ON THE BEACH (1993),COMEDY
564,568,BHAJI ON THE BEACH (1993),DRAMA
565,569,LITTLE BIG LEAGUE (1994),CHILDREN'S
565,569,LITTLE BIG LEAGUE (1994),COMEDY
566,570,"SLINGSHOT, THE (KÅDISBELLAN ) (1993)",COMEDY
566,570,"SLINGSHOT, THE (KÅDISBELLAN ) (1993)",DRAMA
567,571,"WEDDING GIFT, THE (1994)",DRAMA
568,572,FOREIGN STUDENT (1994),DRAMA
569,573,"CIAO, PROFESSORE! (IO SPERIAMO CHE ME LA CAVO ) (1993)",DRAMA
570,574,SPANKING THE MONKEY (1994),COMEDY
570,574,SPANKING THE MONKEY (1994),DRAMA
571,575,"LITTLE RASCALS, THE (1994)",CHILDREN'S
571,575,"LITTLE RASCALS, THE (1994)",COMEDY
572,576,FAUSTO (1993),COMEDY
573,577,ANDRE (1994),ADVENTURE
573,577,ANDRE (1994),CHILDREN'S
574,578,"HOUR OF THE PIG, THE (1993)",DRAMA
574,578,"HOUR OF THE PIG, THE (1993)",MYSTERY
575,579,"SCORTA, LA (1993)",THRILLER
576,580,PRINCESS CARABOO (1994),DRAMA
577,581,"CELLULOID CLOSET, THE (1995)",DOCUMENTARY
578,582,METISSE (CAFÉ AU LAIT) (1993),COMEDY
579,583,DEAR DIARY (CARO DIARIO) (1994),COMEDY
579,583,DEAR DIARY (CARO DIARIO) (1994),DRAMA
580,584,I DON'T WANT TO TALK ABOUT IT (DE ESO NO SE HABLA) (1993),DRAMA
581,585,"BRADY BUNCH MOVIE, THE (1995)",COMEDY
582,586,HOME ALONE (1990),CHILDREN'S
582,586,HOME ALONE (1990),COMEDY
583,587,GHOST (1990),COMEDY
583,587,GHOST (1990),ROMANCE
583,587,GHOST (1990),THRILLER
584,588,ALADDIN (1992),ANIMATION
584,588,ALADDIN (1992),CHILDREN'S
584,588,ALADDIN (1992),COMEDY
584,588,ALADDIN (1992),MUSICAL
585,589,TERMINATOR 2: JUDGMENT DAY (1991),ACTION
585,589,TERMINATOR 2: JUDGMENT DAY (1991),SCI-FI
585,589,TERMINATOR 2: JUDGMENT DAY (1991),THRILLER
586,590,DANCES WITH WOLVES (1990),ADVENTURE
586,590,DANCES WITH WOLVES (1990),DRAMA
586,590,DANCES WITH WOLVES (1990),WESTERN
587,591,TOUGH AND DEADLY (1995),ACTION
587,591,TOUGH AND DEADLY (1995),DRAMA
587,591,TOUGH AND DEADLY (1995),THRILLER
588,592,BATMAN (1989),ACTION
588,592,BATMAN (1989),ADVENTURE
588,592,BATMAN (1989),CRIME
588,592,BATMAN (1989),DRAMA
589,593,"SILENCE OF THE LAMBS, THE (1991)",DRAMA
589,593,"SILENCE OF THE LAMBS, THE (1991)",THRILLER
590,594,SNOW WHITE AND THE SEVEN DWARFS (1937),ANIMATION
590,594,SNOW WHITE AND THE SEVEN DWARFS (1937),CHILDREN'S
590,594,SNOW WHITE AND THE SEVEN DWARFS (1937),MUSICAL
591,595,BEAUTY AND THE BEAST (1991),ANIMATION
591,595,BEAUTY AND THE BEAST (1991),CHILDREN'S
591,595,BEAUTY AND THE BEAST (1991),MUSICAL
592,596,PINOCCHIO (1940),ANIMATION
592,596,PINOCCHIO (1940),CHILDREN'S
593,597,PRETTY WOMAN (1990),COMEDY
593,597,PRETTY WOMAN (1990),ROMANCE
594,598,WINDOW TO PARIS (1994),COMEDY
595,599,"WILD BUNCH, THE (1969)",WESTERN
596,600,LOVE AND A .45 (1994),THRILLER
597,601,"WOODEN MAN'S BRIDE, THE (WU KUI) (1994)",DRAMA
598,602,"GREAT DAY IN HARLEM, A (1994)",DOCUMENTARY
599,603,"BYE BYE, LOVE (1995)",COMEDY
600,604,CRIMINALS (1996),DOCUMENTARY
601,605,ONE FINE DAY (1996),DRAMA
601,605,ONE FINE DAY (1996),ROMANCE
602,606,CANDYMAN: FAREWELL TO THE FLESH (1995),HORROR
603,607,CENTURY (1993),DRAMA
604,608,FARGO (1996),CRIME
604,608,FARGO (1996),DRAMA
604,608,FARGO (1996),THRILLER
605,609,HOMEWARD BOUND II: LOST IN SAN FRANCISCO (1996),ADVENTURE
605,609,HOMEWARD BOUND II: LOST IN SAN FRANCISCO (1996),CHILDREN'S
606,610,HEAVY METAL (1981),ACTION
606,610,HEAVY METAL (1981),ADVENTURE
606,610,HEAVY METAL (1981),ANIMATION
606,610,HEAVY METAL (1981),HORROR
606,610,HEAVY METAL (1981),SCI-FI
607,611,HELLRAISER: BLOODLINE (1996),ACTION
607,611,HELLRAISER: BLOODLINE (1996),HORROR
607,611,HELLRAISER: BLOODLINE (1996),SCI-FI
608,612,"PALLBEARER, THE (1996)",COMEDY
609,613,JANE EYRE (1996),DRAMA
609,613,JANE EYRE (1996),ROMANCE
